    Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll
02:23:39:05.870,61,0.4277857542,0.3020039499,0.0,0.0191082191,0.0,0.1553039104,0.0,0.4229802489,0.300668329,0.1462918073,0.0,0.0,0.1553736329,0.0,0.0415655412,0.0,0.0209793765,0.1398412585,0.1026936099,0.1086160764,0.0672839284,0.0,0.0033706441,0.2071662694,0.211745441,0.0,0.0,0.0466633327,0.0473266803,0.1216960251,0.1173213497,0.0521342531,0.0325427428,0.0771238431,0.0518301018,0.070037961,0.0614730045,0.3211332262,0.3277455568,0.0976760387,0.0945223942,0.014396498,0.0142535223,0.1826931238,0.0,0.0,0.0284267925,0.2481305152,0.2629066706,0.2006136477,0.1851890385,0.0001700404,-0.039317783,-0.1778881103,0.1193428785
02:23:39:06.871,61,0.2496412247,0.2126316279,0.0,0.0205911417,0.0,0.1567576826,0.0,0.2486739904,0.2116066068,0.1484193057,0.0,0.0,0.1568093896,0.0,0.0412345529,0.0,0.0206727106,0.1365078986,0.0952692553,0.1180295497,0.0641781762,0.0,0.0022480027,0.2094268799,0.2185019553,0.0,0.0,0.0474469475,0.0482211821,0.1203923449,0.1158328578,0.0520496555,0.0322130285,0.0771304965,0.0524407476,0.071750775,0.0630357638,0.3241045475,0.3305233717,0.1006685197,0.0995601192,0.0326945558,0.0325870067,0.1704170555,0.0,0.0,0.027204534,0.2519401908,0.285785526,0.1877078116,0.1800243556,0.0003034385,-0.0350544713,-0.17561616,0.1256380826
02:23:39:07.871,61,0.1804436147,0.1360740662,0.0,0.0182832256,0.0,0.159213379,0.0,0.1802837551,0.1353632212,0.1464979649,0.0,0.0,0.1592532247,0.0,0.041202113,0.0,0.0206612051,0.1348983198,0.0906632617,0.1202665716,0.0622483008,0.0,0.0015399917,0.2078544199,0.2217694521,0.0,0.0,0.0480286255,0.0489902683,0.1196404472,0.1151927114,0.0519663915,0.031992536,0.0769412741,0.0529013611,0.0720381811,0.0636370182,0.3315830231,0.3405722678,0.1023015827,0.1019564867,0.0488986373,0.0488066785,0.1593247503,0.0,0.0,0.0262528192,0.2526773512,0.2901133299,0.1727201939,0.1686206162,0.0008465741,-0.0280803274,-0.1703082025,0.1343892068
02:23:39:08.871,61,0.1466509104,0.1076273099,0.0,0.0225525759,0.0,0.1629292071,0.0,0.1471381783,0.1070060655,0.1507683843,0.0,0.0,0.1629631221,0.0,0.0412887149,0.0,0.0208643358,0.1341532469,0.0848541409,0.1228647232,0.0608779564,0.0,0.0011148094,0.2033677846,0.2226771116,0.0,0.0,0.0483791977,0.0495543554,0.1191429868,0.1149655059,0.0517612621,0.0317333266,0.0765843466,0.0533114932,0.0710930079,0.0636742264,0.3424873948,0.3539347649,0.103537254,0.1050701812,0.0656798482,0.0656025186,0.1533213705,0.0,0.0,0.0254228171,0.2522667646,0.2890676558,0.1634840667,0.1601580232,0.0008665644,-0.0178057309,-0.1637169421,0.1435965449
02:23:39:09.871,61,0.1289002001,0.0916616991,0.0,0.0245998912,0.0,0.1645180732,0.0,0.1296821237,0.0910969526,0.1529123187,0.0,0.0,0.1645489335,0.0,0.0412241258,0.0,0.0211671013,0.1337121725,0.0824865103,0.1238959357,0.0599611364,0.0,0.0007555746,0.1936042011,0.2109282911,0.0,0.0,0.0485043265,0.0498669967,0.1185556427,0.1147899479,0.0515002124,0.0314693935,0.0760146752,0.0534696691,0.0688541681,0.0632336736,0.3454500437,0.3572651148,0.1038414314,0.1060380489,0.0829509497,0.0828788653,0.1468857676,0.0,0.0,0.0246836115,0.241499126,0.2684430182,0.1572583467,0.1529796571,0.0008462111,-0.0111445058,-0.1597422957,0.1502694339
02:23:39:10.871,61,0.0637714863,0.0586044379,0.0,0.0356650352,0.0,0.1671058536,0.0,0.0638086945,0.058148779,0.1641146988,0.0,0.0,0.1671361327,0.0,0.0415431708,0.0,0.0227787085,0.1449564695,0.0802791864,0.1309485435,0.0591705292,0.0,0.0004407838,0.1845202893,0.1994737238,0.0,0.0,0.0486180894,0.0501464307,0.1183782443,0.1151271611,0.0511605777,0.031249525,0.073842451,0.0535082184,0.0663940012,0.0621840172,0.3656589091,0.3753626645,0.1048078388,0.1077497303,0.0905758664,0.0905063301,0.140428409,0.0,0.0,0.0240103323,0.2379618436,0.262883693,0.1543135345,0.1499235332,0.0006013916,-0.0073961341,-0.1541665345,0.15693672
02:23:39:11.871,61,0.0421028472,0.0353047214,0.0,0.0542262271,0.0,0.1734828055,0.0,0.0419818945,0.0349316709,0.1821543872,0.0,0.0,0.173547551,0.0,0.0420344658,0.0,0.023700092,0.1529465914,0.0795939341,0.1327607185,0.0585717186,0.0,0.0001289011,0.1805110425,0.1943520904,0.0,0.0,0.0487170741,0.0503877662,0.1182323918,0.1155642644,0.0508043468,0.031270843,0.0690130293,0.053058885,0.0631576777,0.0598991737,0.3717391491,0.3809804022,0.1039806753,0.1074121073,0.0943564698,0.094289206,0.1332669556,0.0,0.0,0.0234225206,0.231499061,0.2571494579,0.1526021808,0.1480769515,6.54918e-05,-0.0053701648,-0.1474621594,0.1643831283
02:23:39:12.872,61,0.0313682519,0.0403203852,0.0,0.0702049062,0.0,0.1755866706,0.0,0.0311717559,0.0398894958,0.1978089064,0.0,0.0,0.1756651103,0.0,0.0433929376,0.0,0.0254154522,0.1758889854,0.0789107606,0.1341812164,0.0579321273,0.0,7.48495e-05,0.1786560863,0.1923836768,0.0,0.0,0.0490576141,0.0509150513,0.1182975844,0.1173051074,0.050261654,0.031334497,0.0659822449,0.0526304208,0.0603308976,0.0575555041,0.4090047479,0.4261555076,0.105276987,0.1101670042,0.0882717073,0.0882269666,0.1247485653,0.0,0.0,0.022811519,0.2232602537,0.2532261312,0.1521144956,0.1475894004,2.9195e-05,-0.0079193106,-0.1387286037,0.1730406284
02:23:39:13.871,61,0.056623809,0.0745362863,0.0,0.066176638,0.0,0.1730447561,0.0,0.0566697866,0.0739006177,0.1938238442,0.0,0.0,0.1731298417,0.0,0.0456170514,0.0,0.0278465487,0.1854270548,0.0782196,0.1352884173,0.0573554784,0.0,0.0001737527,0.1795286387,0.1917168051,0.0,0.0,0.0495463274,0.0516679026,0.1185249612,0.1201845556,0.049737297,0.0313635841,0.0644220486,0.0523414984,0.058895722,0.0563426204,0.4198231399,0.4387095273,0.1148730963,0.1214599237,0.0873658657,0.0873290896,0.1182698607,0.0,0.0,0.02219804,0.2167849243,0.2490118295,0.1523666978,0.1477086693,2.09224e-05,-0.0136850914,-0.1266972125,0.1808337569
02:23:39:14.872,61,0.0621554293,0.0831355527,0.0,0.0678239837,0.0,0.1607445478,0.0,0.0622453839,0.0824409947,0.1953542084,0.0,0.0,0.1608124524,0.0,0.0468066335,0.0,0.0290777907,0.1896555424,0.076783292,0.1355811954,0.0567693077,0.0,0.0004973714,0.179443717,0.1915670633,0.0,0.0,0.050051406,0.0524031892,0.118676737,0.1215348914,0.0491097569,0.0313865878,0.0626294687,0.051853016,0.0575581007,0.0551271252,0.4254702926,0.4451610446,0.1177037507,0.1248736456,0.0830358416,0.0830107033,0.1153763607,0.0,0.0,0.0216094125,0.1850353777,0.2123350203,0.1517836154,0.1471487582,1.16499e-05,-0.0174543709,-0.1140584424,0.1874749959
02:23:39:15.871,61,0.0631734803,0.0856795013,0.0,0.0677460656,0.0,0.1496128589,0.0,0.0631952956,0.0849692822,0.1952836514,0.0,0.0,0.1496735662,0.0,0.0476765111,0.0,0.0298981089,0.1913563758,0.0759489238,0.130598098,0.0561241768,0.0,0.0007224849,0.1806091517,0.1918692887,0.0,0.0,0.0504660532,0.0529993065,0.1185628921,0.1222374961,0.0484483652,0.0314612351,0.0605418161,0.0512053184,0.0560773909,0.0536998659,0.4281336069,0.4474300742,0.119066976,0.126443848,0.0748633817,0.0748428032,0.1138231903,0.0,0.0,0.021031579,0.1762411892,0.2026349157,0.1516848356,0.1469369829,9.4527e-06,-0.0184319988,-0.101481691,0.1961765289
02:23:39:16.872,61,0.0623450577,0.0873962045,0.0,0.0672351643,0.0,0.1426670998,0.0,0.0623270534,0.086678721,0.1945995092,0.0,0.0,0.1427206695,0.0,0.0484173372,0.0,0.0304580741,0.1903195083,0.0751484632,0.1274916232,0.0554752313,0.0,0.0010277485,0.1809545159,0.1922012717,0.0,0.0,0.0508625992,0.0535625592,0.1183287129,0.1226141602,0.0478460975,0.0315850265,0.0594048128,0.0506399721,0.0551455207,0.0527993031,0.4270783365,0.4422205091,0.1198314577,0.1272809207,0.0709459111,0.070930101,0.1127449349,0.0,0.0,0.0204922818,0.171804741,0.1978772134,0.1519723833,0.1470811516,1.05683e-05,-0.0193254687,-0.0934837013,0.2061550915
02:23:39:17.872,61,0.0582047887,0.0945583358,0.0,0.0696691796,0.0,0.1357422471,0.0,0.0581692755,0.0937882587,0.196696341,0.0,0.0,0.1357840449,0.0,0.0487912782,0.0,0.0307327751,0.1790095419,0.0746663436,0.1194312945,0.0549805872,0.0,0.0013122198,0.1825618148,0.1931794584,0.0,0.0,0.0511946231,0.0540323928,0.1177791357,0.122506164,0.0473307371,0.0317955241,0.0585769899,0.0500336736,0.0544028543,0.0520726927,0.3968381882,0.4061776698,0.1183137223,0.1247718483,0.0683066174,0.0682940558,0.1122850329,0.0,0.0,0.020032499,0.1695969999,0.1955488473,0.1520993859,0.1470310092,6.7083e-06,-0.0181060378,-0.0856082961,0.2170910537
02:23:39:18.872,61,0.0575342998,0.0978895277,0.0,0.0701777562,0.0,0.127983138,0.0,0.0574901961,0.0970979929,0.1969853044,0.0,0.0,0.1280079186,0.0,0.0490535088,0.0,0.0309340116,0.1753693372,0.0744603947,0.116644077,0.0547392145,0.0,0.0015038494,0.1831135303,0.1935751289,0.0,0.0,0.0515325554,0.0544624552,0.1173494011,0.1224265918,0.0469526835,0.0320076384,0.0580970161,0.0495219044,0.0538547523,0.0515247621,0.382861793,0.3919697702,0.11641673,0.1216009259,0.0668594018,0.0668487102,0.1121191308,0.0,0.0,0.0196503568,0.1685303599,0.1942804158,0.1521351486,0.1467757821,6.4019e-06,-0.0152512453,-0.0807297751,0.2280911356
02:23:39:19.872,61,0.0622207373,0.1062637195,0.0,0.0651088879,0.0,0.1189164072,0.0,0.0621846728,0.1054462716,0.1917646378,0.0,0.0,0.1189280823,0.0,0.0495036803,0.0,0.0311213564,0.1733086109,0.0742624253,0.1150718704,0.0546268523,0.0,0.0016083713,0.1828888655,0.1933113635,0.0,0.0,0.05188125,0.0548487343,0.1173072681,0.122640565,0.0466662496,0.0320803821,0.0579401813,0.0492088422,0.053416729,0.051097922,0.3767663836,0.3854140341,0.1156086773,0.1204055771,0.0735084713,0.073512271,0.1089927405,0.0,0.0,0.0192684866,0.1672250479,0.1915921867,0.1521066278,0.146441713,9.6324e-06,-0.012317162,-0.0776270479,0.2383603752
02:23:39:20.873,61,0.0635007247,0.1109437421,0.0,0.0561809614,0.0,0.1156823561,0.0,0.0634670779,0.1101467311,0.1826153845,0.0,0.0,0.1156889051,0.0,0.0528686307,0.0,0.0313136093,0.1741612852,0.0753859654,0.1143095195,0.054626517,0.0,0.0022482225,0.1827607453,0.1948173791,0.0,0.0,0.053006079,0.056241814,0.1232670769,0.1322935522,0.0465364531,0.0322526917,0.0581967719,0.04913247,0.0532057285,0.0509014577,0.369786799,0.3813418746,0.11290209,0.1193872541,0.0906432569,0.0907812268,0.1049320623,0.0,0.0,0.018962007,0.1674527675,0.1929863989,0.1522855759,0.1466094404,0.001283926,-0.0102965906,-0.0755347684,0.2431684136
02:23:39:21.873,61,0.0832621157,0.1207803339,0.0,0.0491891578,0.0,0.1118856966,0.0,0.083260484,0.1199690551,0.1755066663,0.0,0.0,0.111890547,0.0,0.0565228611,0.0,0.0308860522,0.1857126802,0.0787370801,0.1143098176,0.0549240187,0.0,0.0054423874,0.1813997924,0.1975273341,0.0,0.0,0.0547907874,0.0586378612,0.1329895556,0.1395626813,0.0465568192,0.0324064158,0.0597370155,0.0493250526,0.0531615652,0.0509224012,0.3667685688,0.3793189526,0.1116808504,0.1189690307,0.0993163213,0.0994783416,0.1004451513,0.0,0.0,0.0187156629,0.1677996665,0.1952402443,0.1603412032,0.1564308703,0.0013411118,-0.0068921591,-0.0708555132,0.2448290586
02:23:39:22.873,61,0.0925562978,0.1262986958,0.0,0.0422425345,0.0,0.1088997573,0.0,0.092526108,0.1254986525,0.1686647683,0.0,0.0,0.1089064479,0.0,0.0589257739,0.0,0.0290436037,0.1967814267,0.0800939649,0.1163576916,0.0554156899,0.0,0.0085451119,0.1740633994,0.1988354921,0.0,0.0,0.0557213649,0.0597898811,0.1364545226,0.142353937,0.0465766229,0.0325295515,0.0606232025,0.0495880358,0.0531533025,0.0509989671,0.3656833172,0.3803333044,0.1109535843,0.1190754548,0.1061721891,0.1063011438,0.0981854647,0.0,0.0,0.0184924044,0.1677378565,0.1959702075,0.1627145112,0.1594478339,0.0013889488,-0.009469226,-0.0669322908,0.2402707785
02:23:39:23.873,61,0.0964622572,0.1280495822,0.0,0.0270582736,0.0,0.1062848493,0.0,0.0964274183,0.1273331642,0.1533751488,0.0,0.0,0.1062917039,0.0,0.061491441,0.0,0.0283397269,0.2064771652,0.0805586576,0.1266877651,0.0559234954,0.0,0.0120772058,0.1717372984,0.2038642317,0.0,0.0,0.0563702919,0.0606092289,0.1384173334,0.1439693868,0.0466389619,0.0324775763,0.0628030598,0.0505049154,0.053280782,0.0512083992,0.3663694859,0.3867561221,0.1126854122,0.1308414191,0.1093395278,0.1094607189,0.096961841,0.0,0.0,0.0182789676,0.1679830402,0.1967530102,0.1635245532,0.1608797312,0.0013670067,-0.0132956002,-0.0666058958,0.2283916622
02:23:39:24.873,61,0.0984165221,0.1278185099,0.0,0.0140795847,0.0,0.1035021394,0.0,0.0983796939,0.1271820813,0.1402481943,0.0,0.0,0.1035083309,0.0,0.0634867698,0.0,0.0279064756,0.2111851573,0.0805573985,0.1299449801,0.0564567819,0.0,0.0143744983,0.1683591008,0.2054375112,0.0,0.0,0.0567992404,0.0611866154,0.1394456029,0.1448438913,0.0467252955,0.032374423,0.0642890856,0.0512455106,0.0534261279,0.051418189,0.367426753,0.3909142017,0.1135135442,0.134422183,0.110880293,0.1109950319,0.0962483957,0.0,0.0,0.0180753991,0.1665967405,0.1954062283,0.159874171,0.1606998444,0.0001472229,-0.0157601349,-0.0692443103,0.2131057829
02:23:39:25.873,61,0.0991405547,0.12489371,0.0,0.0022616279,0.0,0.1011473611,0.0,0.0991033092,0.1243378669,0.12831375,0.0,0.0,0.1011529267,0.0,0.0646654889,0.0,0.0276714303,0.2148185521,0.0805008039,0.1316182166,0.0569236204,0.0,0.0168368854,0.1668980867,0.2078736424,0.0,0.0,0.0570913292,0.061621163,0.1398748606,0.1452279389,0.0467901304,0.0322753564,0.0651873425,0.0518250391,0.0534780622,0.0515296571,0.3701313138,0.3964871168,0.1141484901,0.1365099102,0.1111911461,0.1112949923,0.0960153416,0.0,0.0,0.017867934,0.1660935581,0.1950034946,0.1585775167,0.1605965346,7.19274e-05,-0.0180509351,-0.0751710981,0.198669225
02:23:39:26.873,61,0.0996164083,0.1209038496,0.0104303341,0.0,0.0,0.1002833694,0.0,0.0995789468,0.120432727,0.1155198589,0.0,0.0,0.1002884284,0.0,0.0656193718,0.0,0.028000392,0.2180688083,0.0800979882,0.1328241825,0.0571225695,0.0,0.0181921199,0.1687244177,0.2129385024,0.0,0.0,0.0574187525,0.0620645471,0.1400529742,0.1455443352,0.0468800142,0.0321072675,0.0660445765,0.0527805127,0.0535581782,0.0516384393,0.3804265857,0.4070344269,0.122849077,0.1455487758,0.1111826599,0.1112786978,0.0958175212,0.0,0.0,0.0176251642,0.1714989841,0.1988602281,0.1579985768,0.1607363075,5.8275e-06,-0.0191393923,-0.0807588398,0.1859312803
02:23:39:27.874,61,0.0999546424,0.1191445291,0.01549963,0.0,0.0,0.099717997,0.0,0.0999168381,0.1187047362,0.1106475666,0.0,0.0,0.0997225568,0.0,0.0662762001,0.0,0.0285162777,0.2196295112,0.0798358992,0.1331135333,0.0571790896,0.0,0.0191949513,0.1734504104,0.219164595,0.0,0.0,0.057775192,0.0625465438,0.1398758888,0.1456284821,0.0470251031,0.0319920518,0.0667712539,0.0534959286,0.0535813272,0.0516632386,0.3837888837,0.4109914601,0.1256258935,0.1485586613,0.1069554314,0.1070071459,0.0957177058,0.0,0.0,0.0173533428,0.1745827943,0.2008355558,0.1581550539,0.1620057672,1.7567e-06,-0.0188464243,-0.0861964077,0.1749851704
02:23:39:28.874,61,0.0998070464,0.1114851162,0.0265981518,0.0,0.0,0.1004431695,0.0,0.0997699872,0.1111198142,0.0996778831,0.0,0.0,0.1004456282,0.0,0.0667514354,0.0,0.0293160919,0.2185119689,0.0794123039,0.1328811347,0.0569497757,0.0,0.0199646,0.1784690022,0.2259470373,0.0,0.0,0.0580629148,0.0629608557,0.1389072835,0.145283848,0.0472008921,0.0319291987,0.0673420727,0.0541098192,0.0536146313,0.0516932048,0.3879943788,0.4147714972,0.1274416596,0.1504796296,0.1055301577,0.1055676639,0.0954059213,0.0,0.0,0.0170674156,0.1834508032,0.2081582993,0.1586020887,0.164543584,2.9317e-06,-0.0188755803,-0.0928517506,0.1645647585
02:23:39:29.874,61,0.0963160768,0.1038678586,0.0333566926,0.0,0.0,0.1039733142,0.0,0.0962985978,0.1035469547,0.0932729319,0.0,0.0,0.1039692909,0.0,0.0674484596,0.0,0.0314112529,0.2180927098,0.0793318897,0.1293714494,0.0565580614,0.0,0.0204780661,0.1847097129,0.2306072712,0.0,0.0,0.0584641173,0.0634710491,0.1378398985,0.1448081434,0.0475068316,0.0320905037,0.0676405653,0.0544376299,0.0536854528,0.0517461672,0.4050652981,0.4283775687,0.1282411665,0.1512077898,0.1055733711,0.1055973917,0.0940468386,0.0,0.0,0.0168028865,0.1964925528,0.2182883769,0.161572054,0.1695501655,1.76624e-05,-0.0147361886,-0.0998900384,0.1542367339
02:23:40:00.874,61,0.0867219493,0.0989166573,0.0347912312,0.0,0.0,0.1055251434,0.0,0.0867133513,0.0986084417,0.0920615271,0.0,0.0,0.1055175141,0.0,0.0677533522,0.0,0.0324897505,0.2103497088,0.0793592185,0.1198084131,0.0561334155,0.0,0.0204744954,0.1950383335,0.2329115421,0.0,0.0,0.058857508,0.0639373288,0.1359238923,0.144104749,0.0479560308,0.0322303884,0.0680706427,0.054769855,0.0537922271,0.0518058427,0.4074408412,0.4277061522,0.1283158362,0.1489146054,0.1047074944,0.1047216207,0.0934993848,0.0,0.0,0.0165712647,0.2008803636,0.2216218114,0.1625443846,0.1710010767,2.63391e-05,-0.0102117462,-0.1048000008,0.1451609433
02:23:40:01.874,61,0.080283694,0.0944304392,0.0338083059,0.0,0.0,0.1095086858,0.0,0.0802748874,0.0941230655,0.0932457447,0.0,0.0,0.1094940379,0.0,0.0675913915,0.0,0.0333010629,0.1794290543,0.0793662146,0.1164336801,0.0558444858,0.0,0.0198059082,0.2000302821,0.2340625077,0.0,0.0,0.059009891,0.0641007647,0.1333065182,0.1424899399,0.0484678149,0.0322517976,0.070162721,0.0553754345,0.0541001596,0.0520358756,0.3605388701,0.3761247694,0.1279284209,0.1428020746,0.1018625274,0.10186629,0.0936054289,0.0,0.0,0.0164547786,0.2051986456,0.2238666117,0.1628205329,0.1711814106,3.73457e-05,-0.0078387409,-0.1112712994,0.1390783936
02:23:40:02.874,61,0.0700675622,0.0929002464,0.0279640518,0.0,0.0,0.1166380718,0.0,0.0700465292,0.092569001,0.09917593,0.0,0.0,0.1166196018,0.0,0.0671557859,0.0,0.0337935016,0.167509824,0.0793797597,0.1144651547,0.0555922687,0.0,0.0168587118,0.2063315362,0.234967038,0.0,0.0,0.0589945503,0.0640422702,0.1317282915,0.1405743212,0.0489758104,0.0321778469,0.0738072842,0.0569693334,0.0544945672,0.052343946,0.3480822146,0.3610110283,0.1274951547,0.1394565403,0.0984228328,0.0984205827,0.0944726244,0.0,0.0,0.0163933095,0.2204852104,0.2391845137,0.1632078886,0.1712496281,3.56702e-05,-0.0055504129,-0.1180375516,0.1355215609
02:23:40:03.874,61,0.0670755431,0.0973571241,0.0264797229,0.0,0.0,0.1203293726,0.0,0.067050688,0.0970115438,0.1006391793,0.0,0.0,0.1203045994,0.0,0.0654849485,0.0,0.0340862945,0.1475583017,0.0791933239,0.1131471023,0.0554231033,0.0,0.012695726,0.2197408527,0.2357254922,0.0,0.0,0.0589235649,0.0638565943,0.1306852996,0.1392743587,0.0495631918,0.0319238231,0.0874818936,0.06533999,0.0551284924,0.0528673418,0.3247291148,0.3262850344,0.1274837703,0.1378752887,0.0978976339,0.0978886336,0.0949891284,0.0,0.0,0.0163409952,0.2316322774,0.2479601502,0.16377756,0.1712482125,2.04654e-05,-0.0069107087,-0.1250272095,0.1347727478
02:23:40:04.874,61,0.0652870387,0.0977643505,0.025878923,0.0,0.0,0.1246107891,0.0,0.0652590618,0.0974152088,0.1012561619,0.0,0.0,0.1245732754,0.0,0.0607858114,0.0,0.0340819173,0.1105308756,0.0796296149,0.1072595567,0.0555530377,0.0,0.0099121882,0.2398441285,0.2405358106,0.0,0.0,0.0585800819,0.0633346885,0.1276103109,0.1352220625,0.0519693084,0.0315767117,0.1176046655,0.07908158,0.0570200719,0.0540418699,0.2523659766,0.2529672682,0.1270247102,0.1334503889,0.0990231708,0.0989991128,0.0952468142,0.0,0.0,0.0164472722,0.2683222294,0.2750269473,0.1833827794,0.1767869592,1.16784e-05,-0.0094793243,-0.128280133,0.1358128935
02:23:40:05.875,61,0.0639980659,0.0985449478,0.0270705745,0.0,0.0,0.1332039684,0.0,0.0639634877,0.0981994346,0.1001614705,0.0,0.0,0.1331417114,0.0,0.0554178506,0.0,0.0338680334,0.0929512382,0.0864952654,0.0873813555,0.0558957271,0.0,0.0079803541,0.2587358057,0.253708154,0.0,0.0,0.0582281649,0.0627630726,0.1193598956,0.1266679317,0.0566466637,0.0313009284,0.1300169975,0.0847495124,0.0602950454,0.0562126301,0.2044092417,0.2055493742,0.1053800434,0.1019836366,0.0992851779,0.0992539674,0.0954814255,0.0,0.0,0.0168168601,0.2880857885,0.2903697491,0.2039976865,0.1951331347,5.2444e-06,-0.0127913645,-0.1295976341,0.1377281845
02:23:40:06.875,61,0.0749710798,0.1017367467,0.0281688161,0.0,0.0,0.1407714784,0.0,0.0746584833,0.1013904512,0.0991618335,0.0,0.0,0.1406810731,0.0,0.0531920567,0.0,0.0338718705,0.0854768381,0.0887816474,0.0819811821,0.0562324524,0.0,0.0062943399,0.2729711533,0.2615081668,0.0,0.0,0.057882335,0.0621829219,0.1164890751,0.1236753762,0.0584732331,0.0310206078,0.1357993931,0.0883371606,0.0631054565,0.0580689795,0.2089566141,0.2081547379,0.1022507548,0.0980680585,0.1046020612,0.104448244,0.0953224376,0.0,0.0,0.0171146933,0.3175906837,0.3149197996,0.2171305716,0.2069385201,8.4139e-06,-0.0156988371,-0.1281721145,0.1399592012
02:23:40:07.875,61,0.0858913884,0.1080607697,0.034730617,0.0,0.0,0.1446544826,0.0,0.0855364725,0.1077367887,0.0926947221,0.0,0.0,0.1445261836,0.0,0.0537048392,0.0,0.039866101,0.1431490183,0.0795400068,0.1299028546,0.0558455773,0.0,0.0047915061,0.2782281041,0.2641658783,0.0,0.0,0.0580837764,0.0621712133,0.1155939326,0.1230760217,0.0591067597,0.0307089109,0.1286424249,0.0904047638,0.0645244867,0.0590998046,0.3561545908,0.3580752611,0.1911861002,0.1852016002,0.1088691875,0.1085033193,0.0949177369,0.0,0.0,0.0170605034,0.3274161816,0.3230605721,0.224164173,0.2155619264,1.30608e-05,-0.0152950231,-0.1265419722,0.1422504187
02:23:40:08.875,61,0.0934235379,0.1154273227,0.0398939587,0.0,0.0,0.1463921368,0.0,0.0930423215,0.1151213646,0.087525025,0.0,0.0,0.1462464631,0.0,0.0556419343,0.0,0.0452942923,0.1574196219,0.0729281977,0.1417284608,0.0538740493,0.0,0.0035562392,0.2806060016,0.265247941,0.0,0.0,0.0584383421,0.0623514354,0.1154694632,0.123498477,0.0592276454,0.0303777363,0.1246886775,0.092403017,0.0654505417,0.0598034114,0.3938707709,0.3968399465,0.2201074213,0.2149806172,0.1106161401,0.1101712212,0.0945167542,0.0,0.0,0.0168388225,0.3327442706,0.3276269436,0.253878355,0.2502774,1.30488e-05,-0.0119811613,-0.1245914698,0.145308882
02:23:40:09.875,61,0.098754108,0.1187560633,0.0455095246,0.0,0.0,0.1476974189,0.0,0.0983928517,0.1184787452,0.0817314014,0.0,0.0,0.1475411057,0.0,0.0589777529,0.0,0.0480135493,0.1648253798,0.0694149956,0.1473558396,0.0514138266,0.0,0.0028085518,0.2819604278,0.2692568004,0.0,0.0,0.0588594154,0.0626483038,0.1157585904,0.1239518523,0.0590747148,0.0301044006,0.1183386594,0.093292959,0.0659740418,0.0602391027,0.4136940837,0.4185099602,0.2334180325,0.228794232,0.1125655398,0.1120584533,0.0939583108,0.0,0.0,0.0165366028,0.3359206319,0.3333948255,0.2626217008,0.2605535388,8.5151e-06,-0.0077675125,-0.1241977736,0.147892952
02:23:40:10.875,61,0.1060483679,0.1196060926,0.0495046228,0.0,0.0,0.1483142227,0.0,0.1057063192,0.1193517894,0.0774937868,0.0,0.0,0.1481516361,0.0,0.0620644689,0.0,0.051221557,0.1691004485,0.0645750985,0.1462302208,0.046891313,0.0,0.0023532507,0.2828232348,0.275403291,0.0,0.0,0.05930648,0.0629990548,0.1174480394,0.1259011626,0.0585901663,0.0297895018,0.106883131,0.0933672637,0.0658855587,0.0601625629,0.444555521,0.4596309364,0.2406607866,0.240798831,0.1159026027,0.1152655333,0.0931628048,0.0,0.0,0.0160800498,0.3357716799,0.3343804777,0.2666873038,0.2656595111,5.5772e-06,-0.0040840879,-0.1221388802,0.1472737193
